央 视 频,#genre#
北京卫视超清,http://112.50.243.8/PLTV/88888888/224/3221225937/1.m3u8#http://39.135.34.134:8080/000000001000/1000000001000021288/1.m3u8?@http://39.135.38.165:6610/000000001000/1000000001000017156/1.m3u8?#http://117.169.124.14:6610/ysten-businessmobile/live/HD-8000k-1080P-beijingstv/1.m3u8#http://112.50.243.8/PLTV/88888888/224/3221225937/1.m3u8#http://223.110.245.152/ott.js.chinamobile.com/PLTV/3/224/3221225574/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8#http://39.134.59.91/PLTV/88888888/224/3221226449/index.m3u8#http://39.135.33.167/PLTV/88888888/224/3221226381/index.m3u8#http://39.135.33.167/PLTV/88888888/224/3221226381/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228321/42329925.smil/index.m3u8?fmt=ts2hls#http://117.148.187.13/PLTV/88888888/224/3221226164/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226164/index.m3u8#http://183.251.61.207/PLTV/88888888/224/3221225937/index.m3u8#http://39.135.15.210:6610/PLTV/88888888/224/3221225754/2/index.m3u8#http://39.135.32.28:6610/000000001000/1000000001000017156/index.m3u8?i#http://39.134.67.144/PLTV/88888888/224/3221225689/index.m3u8#http://39.134.52.153/PLTV/88888888/224/3221226419/1.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001025/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225937/index.m3u8#http://39.134.135.88/otttv.bj.chinamobile.com/PLTV/8888888/224/3221226224/1.m3u8#http://183.215.116.144:6610/180000001001/00000001000000000008000000047443/index.m3u8?#http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226224/1.m3u8#http://111.20.41.249/PLTV/88888888/224/3221225833/index.m3u8
天津卫视超清,http://112.50.243.8/PLTV/88888888/224/3221225941/1.m3u8#http://39.135.34.134:8080/000000001000/1000000001000003475/1.m3u8?#http://39.135.38.165:6610/000000001000/1000000001000000831/1.m3u8?#http://117.169.120.98:8080/ysten-businessmobile/live/HD-8000k-1080P-tianjinstv/1.m3u8#http://223.110.245.164/ott.js.chinamobile.com/PLTV/3/224/3221227407/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228320/42329956.smil/index.m3u8?fmt=ts2hls#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8#http://39.134.59.91/PLTV/88888888/224/3221226465/index.m3u8#http://39.135.33.167/PLTV/88888888/224/3221226318/index.m3u8#http://183.251.61.207/PLTV/88888888/224/3221225941/index.m3u8#http://39.135.15.210:6610/PLTV/88888888/224/3221225756/2/index.m3u8#http://117.148.187.13/PLTV/88888888/224/3221226182/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226182/index.m3u8#http://39.135.32.39:6610/000000001000/1000000001000003475/index.m3u8?i#http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225941/index.m3u8#http://183.215.116.144:6610/180000001001/00000001000000000008000000047444/index.m3u8?#http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226246/1.m3u8
东方卫视超清,http://112.50.243.8/PLTV/88888888/224/3221225936/1.m3u8#http://39.135.34.134:8080/000000001000/1000000001000005866/1.m3u8?#http://39.135.38.165:6610/000000001000/1000000001000030202/1.m3u8?#http://117.169.124.14:6610/ysten-businessmobile/live/HD-8000k-1080P-dongfangstv/1.m3u8#http://39.135.33.167/PLTV/88888888/224/3221226379/index.m3u8#http://223.110.245.146/ott.js.chinamobile.com/PLTV/3/224/3221227511/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228354/42329929.smil/index.m3u8?fmt=ts2hls#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8#http://39.135.15.70:6610/PLTV/88888888/224/3221225783/1/index.m3u8?fmt=ts2hls#http://39.134.59.91/PLTV/88888888/224/3221226453/index.m3u8#http://39.134.59.91/PLTV/88888888/224/3221226434/index.m3u8#http://117.148.187.13/PLTV/88888888/224/3221226142/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226142/index.m3u8#http://183.251.61.207/PLTV/88888888/224/3221225936/index.m3u8#http://39.135.17.182:6610/PLTV/88888888/224/3221225752/2/index.m3u8#http://39.134.52.153/PLTV/88888888/224/3221226434/1.m3u8#http://39.135.32.28:6610/000000001000/1000000001000005866/index.m3u8?i#http://111.20.105.60:6060/yinhe/2/ch00000090990000001028/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225936/index.m3u8#http://39.134.135.88/otttv.bj.chinamobile.com/PLTV/8888888/224/3221226237/1.m3u8#http://183.215.116.144:6610/180000001001/00000001000000000008000000047445/index.m3u8?#http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226237/index.m3u8#http://111.20.41.249/PLTV/88888888/224/3221225835/index.m3u8
广东卫视超清,http://112.50.243.8/PLTV/88888888/224/3221225942/1.m3u8#http://39.135.34.134:8080/000000001000/1000000001000014176/1.m3u8?#http://39.135.38.165:6610/000000001000/1000000001000028357/1.m3u8?#http://117.169.124.14:6610/ysten-businessmobile/live/HD-8000k-1080P-guangdongstv/1.m3u8#http://223.110.245.160/ott.js.chinamobile.com/PLTV/3/224/3221227476/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228329/42329945.smil/index.m3u8?fmt=ts2hls#http://39.135.15.70:6610/PLTV/88888888/224/3221225720/1/index.m3u8?fmt=ts2hls#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225736/index.m3u8#http://39.134.59.91/PLTV/88888888/224/3221226476/index.m3u8#http://39.135.33.167/PLTV/88888888/224/3221226383/index.m3u8#http://117.148.187.13/PLTV/88888888/224/3221226225/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226225/index.m3u8#http://183.251.61.207/PLTV/88888888/224/3221225942/index.m3u8#http://39.135.17.182:6610/PLTV/88888888/224/3221225720/2/index.m3u8#http://39.135.32.39:6610/000000001000/1000000001000014176/index.m3u8?#http://39.134.52.153/PLTV/88888888/224/3221226436/1.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001031/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225942/index.m3u8#http://39.134.135.88/otttv.bj.chinamobile.com/PLTV/8888888/224/3221226238/1.m3u8#http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221225878/1.m3u8

深圳卫视超清,http://112.50.243.8/PLTV/88888888/224/3221225938/1.m3u8#http://39.135.34.134:8080/000000001000/1000000001000009227/1.m3u8?#http://39.135.38.165:6610/000000001000/1000000001000011645/1.m3u8?#http://117.169.124.35:6610/ysten-businessmobile/live/HD-8000k-1080P-shenzhenstv/1.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228314/42329941.smil/index.m3u8?fmt=ts2hls#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8#http://39.134.59.91/PLTV/88888888/224/3221226463/index.m3u8#http://huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225967/3.m3u8#http://39.135.33.167/PLTV/88888888/224/3221226320/index.m3u8#http://117.148.187.13/PLTV/88888888/224/3221226203/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226203/index.m3u8#http://183.251.61.207/PLTV/88888888/224/3221225938/index.m3u8#http://39.135.15.210:6610/PLTV/88888888/224/3221225712/2/index.m3u8#http://39.135.32.39:6610/000000001000/1000000001000009227/index.m3u8?#http://111.20.105.61:6060/yinhe/2/ch00000090990000001029/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225938/index.m3u8#http://39.134.135.88/otttv.bj.chinamobile.com/PLTV/8888888/224/3221226245/1.m3u8#http://183.215.116.144:6610/180000001001/00000001000000000008000000047446/index.m3u8?#http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226245/1.m3u8#http://111.20.41.249/PLTV/88888888/224/3221225843/index.m3u8
浙江卫视超清,http://112.50.243.8/PLTV/88888888/224/3221225934/1.m3u8#http://39.135.34.134:8080/000000001000/1000000001000014260/1.m3u8?#http://39.135.38.165:6610/000000001000/1000000001000009806/1.m3u8?#http://117.169.124.14:6610/ysten-businessmobile/live/HD-8000k-1080P-zhejiangstv/1.m3u8#http://223.110.245.154/ott.js.chinamobile.com/PLTV/3/224/3221227491/index.m3u8#http://223.110.243.173/PLTV/3/224/3221227215/index.m3u8#http://39.134.65.162/PLTV/88888888/224/3221225514/index.m3u8#http://39.135.33.167/PLTV/88888888/224/3221226314/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228324/42329891.smil/index.m3u8?fmt=ts2hls#http://39.135.17.182:6610/PLTV/88888888/224/3221225780/2/index.m3u8#http://39.134.52.153/PLTV/88888888/224/3221226427/1.m3u8#http://112.50.243.8/PLTV/88888888/224/3221225934/1.m3u8#http://39.134.59.91/PLTV/88888888/224/3221226427/index.m3u8#http://117.148.187.13/PLTV/88888888/224/3221226136/index.m3u8#http://183.251.61.207/PLTV/88888888/224/3221225934/index.m3u8#http://39.135.15.210:6610/PLTV/88888888/224/3221225750/2/index.m3u8#http://39.135.32.39:6610/000000001000/1000000001000014260/index.m3u8?#http://111.20.105.60:6060/yinhe/2/ch00000090990000001026/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225934/index.m3u8#http://39.134.135.88/otttv.bj.chinamobile.com/PLTV/8888888/224/3221226247/1.m3u8#http://183.215.116.144:6610/180000001001/00000001000000000007000000001250/index.m3u8?#http://223.110.245.136/PLTV/1/224/3221227491/index.m3u8#http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226247/1.m3u8

江苏卫视超清,http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226242/1.m3u8#http://112.50.243.8/PLTV/88888888/224/3221225930/1.m3u8#http://39.135.38.165:6610/000000001000/1000000001000004684/1.m3u8?#http://117.169.124.14:6610/ysten-businessmobile/live/HD-8000k-1080P-jiangsustv/1.m3u8#http://39.135.33.167/PLTV/88888888/224/3221226316/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228351/42329921.smil/index.m3u8?fmt=ts2hls#http://117.148.187.13/PLTV/88888888/224/3221226140/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226140/index.m3u8#http://183.251.61.207/PLTV/88888888/224/3221225930/index.m3u8#http://39.135.15.210:6610/PLTV/88888888/224/3221225751/2/index.m3u8#http://39.134.52.153/PLTV/88888888/224/3221226423/1.m3u8#http://39.135.32.39:6610/000000001000/1000000001000001828/index.m3u8?#http://111.20.105.60:6060/yinhe/2/ch00000090990000001032/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225930/index.m3u8#http://39.134.135.88/otttv.bj.chinamobile.com/PLTV/8888888/224/3221226242/1.m3u8#http://223.110.243.172/PLTV/1/224/3221227552/index.m3u8#http://111.20.41.248/PLTV/88888888/224/3221226056/index.m3u8
安徽卫视超清,http://112.50.243.4/PLTV/88888888/224/3221225945/1.m3u8#http://39.135.34.134:8080/000000001000/1000000001000030159/1.m3u8?#http://39.135.38.165:6610/000000001000/4774346722046993363/1.m3u8?#http://39.134.59.91/PLTV/88888888/224/3221226447/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225727/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226185/index.m3u8#http://39.135.33.167/PLTV/88888888/224/3221226387/index.m3u8#http://117.148.187.13/PLTV/88888888/224/3221226185/index.m3u8#http://183.251.61.207/PLTV/88888888/224/3221225945/index.m3u8#http://39.135.15.210:6610/PLTV/88888888/224/3221225716/2/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228332/42329873.smil/index.m3u8?fmt=ts2hls#http://223.110.245.172/PLTV/1/224/3221227558/index.m3u8#http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226223/1.m3u8#http://111.20.41.249/PLTV/88888888/224/3221225847/index.m3u8
湖北卫视超清,http://112.50.243.4/PLTV/88888888/224/3221225948/1.m3u8#http://39.135.38.165:6610/000000001000/6956052407855047826/1.m3u8?#http://117.169.120.98:8080/ysten-businessmobile/live/HD-8000k-1080P-hubeistv/1.m3u8#http://39.135.17.182:6610/PLTV/88888888/224/3221225708/2/index.m3u8#http://39.134.59.91/PLTV/88888888/224/3221226455/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228357/42329887.smil/index.m3u8?fmt=ts2hls#http://39.135.33.167/PLTV/88888888/224/3221226322/index.m3u8#http://111.48.37.20:6060/bestv/00000008000000000001000000000897/index.m3u8#http://117.148.187.13/PLTV/88888888/224/3221226197/index.m3u8#http://183.251.61.207/PLTV/88888888/224/3221225948/index.m3u8#http://39.135.15.210:6610/PLTV/88888888/224/3221225708/2/index.m3u8#http://39.135.32.39:6610/000000001000/1000000001000024621/index.m3u8?#http://112.17.40.140/PLTV/88888888/224/3221226197/index.m3u8#http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225948/index.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/8888888/224/3221226310/1.m3u8#http://183.215.116.144:6610/180000001001/00000001000000000008000000047447/index.m3u8?#http://223.110.243.168/PLTV/1/224/3221227479/index.m3u8#http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226310/1.m3u8#http://211.137.115.110:8080/gitv_live/G_HUBEI-MD/G_HUBEI-MD.m3u8?p=GITV&area=SAXYD
湖南卫视超清,http://112.50.243.4/PLTV/88888888/224/3221225935/1.m3u8#http://39.135.34.134:8080/000000001000/1000000001000032695/1.m3u8?#http://39.135.38.165:6610/000000001000/1000000001000009115/1.m3u8?#http://117.169.124.14:6610/ysten-businessmobile/live/HD-8000k-1080P-hunanstv/1.m3u8#http://39.134.59.91/PLTV/88888888/224/3221226480/index.m3u8#http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226162/1.m3u8#http://39.135.33.167/PLTV/88888888/224/3221226377/index.m3u8#http://39.134.59.91/PLTV/88888888/224/3221226421/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228336/42329937.smil/index.m3u8?fmt=ts2hls#http://117.148.187.13/PLTV/88888888/224/3221226162/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226553/index.m3u8#http://39.135.15.70:6610/PLTV/88888888/224/3221225707/1/index.m3u8?fmt=ts2hls#http://183.251.61.207/PLTV/88888888/224/3221225935/index.m3u8#http://39.135.17.182:6610/PLTV/88888888/224/3221225778/2/index.m3u8#http://39.134.52.153/PLTV/88888888/224/3221226421/1.m3u8#http://39.135.32.39:6610/000000001000/1000000001000032695/index.m3u8?#http://111.20.105.60:6060/yinhe/2/ch00000090990000001027/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225935/index.m3u8#http://39.134.135.88/otttv.bj.chinamobile.com/PLTV/8888888/224/3221226241/1.m3u8#http://183.215.116.144:6610/180000001001/00000001000000000007000000001242/index.m3u8?#http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226241/1.m3u8#http://111.20.41.249/PLTV/88888888/224/3221225837/index.m3u8
山东卫视超清,http://112.50.243.8/PLTV/88888888/224/3221225943/1.m3u8#http://39.135.38.165:6610/000000001000/1000000001000012807/1.m3u8?#http://117.169.120.98:8080/ysten-businessmobile/live/HD-8000k-1080P-shandongstv/1.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225737/index.m3u8#http://39.135.15.70:6610/PLTV/88888888/224/3221225728/1/index.m3u8?fmt=ts2hls#http://39.135.33.167/PLTV/88888888/224/3221226385/index.m3u8#http://39.134.59.91/PLTV/88888888/224/3221226486/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226144/index.m3u8#http://39.135.32.39:6610/000000001000/1000000001000016568/index.m3u8?#http://39.135.17.182:6610/PLTV/88888888/224/3221225728/2/index.m3u8#http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225943/index.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/8888888/224/3221226244/1.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/8888888/224/3221226308/1.m3u8#http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226308/1.m3u8

重庆卫视超清,http://112.50.243.8/PLTV/88888888/224/3221225949/1.m3u8#http://39.135.15.210:6610/PLTV/88888888/224/3221225686/2/index.m3u8#http://117.169.124.35:6610/ysten-businessmobile/live/HD-8000k-1080P-chongqingstv/1.m3u8#http://39.134.59.91/PLTV/88888888/224/3221226490/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226217/index.m3u8#http://183.251.61.207/PLTV/88888888/224/3221225949/index.m3u8#http://39.135.15.210:6610/PLTV/88888888/224/3221225686/2/index.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228296/42329851.smil/index.m3u8?fmt=ts2hls#http://39.135.36.150:8080/000000001000/1000000002000018937/1.m3u8?
四川卫视超清,http://112.50.243.8/PLTV/88888888/224/3221226754/1.m3u8#http://39.135.15.210:6610/PLTV/88888888/224/3221225757/2/index.m3u8#http://39.134.59.91/PLTV/88888888/224/3221226488/index.m3u8
辽宁卫视超清,http://112.50.243.8/PLTV/88888888/224/3221226881/1.m3u8#http://39.135.17.182:6610/PLTV/88888888/224/3221225717/2/index.m3u8#http://39.134.59.91/PLTV/88888888/224/3221226461/index.m3u8#http://39.134.59.91/PLTV/88888888/224/3221226425/index.m3u8#http://39.135.15.210:6610/PLTV/88888888/224/3221225717/2/index.m3u8#http://39.134.52.153/PLTV/88888888/224/3221226425/1.m3u8
黑 龙 江 超清,http://112.50.243.8/PLTV/88888888/224/3221225940/1.m3u8#http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226239/1.m3u8#http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221225889/1.m3u8#http://111.48.37.20:6060/bestv/00000008000000000001000000000891/index.m3u8#http://otttv.bj.chinamobile.com/PLTV/8888888/224/3221226239/1.m3u8#http://117.148.187.13/PLTV/88888888/224/3221226201/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226201/index.m3u8#http://39.134.59.91/PLTV/88888888/224/3221226478/index.m3u8#http://39.135.17.182:6610/PLTV/88888888/224/3221225758/2/index.m3u8#http://111.20.105.61:6060/yinhe/2/ch00000090990000001030/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225940/index.m3u8
河北卫视超清,http://39.135.17.182:6610/PLTV/88888888/224/3221225713/2/index.m3u8#http://39.135.15.70:6610/PLTV/88888888/224/3221225713/1/index.m3u8?fmt=ts2hls#http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226247/index.m3u8
河南卫视超清,http://39.135.17.182:6610/PLTV/88888888/224/3221225709/2/index.m3u8#http://39.135.15.70:6610/PLTV/88888888/224/3221225709/1/index.m3u8?fmt=ts2hls
东南卫视超清,http://39.135.38.165:6610/000000001000/1000000002000009263/1.m3u8?#http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221225876/1.m3u8#http://39.135.17.182:6610/PLTV/88888888/224/3221225739/2/index.m3u8#http://39.135.15.70:6610/PLTV/88888888/224/3221225739/1/index.m3u8?fmt=ts2hls#http://live1.nty.tv189.com/live/tm-dongnantv-4000k.m3u8
厦门卫视超清,http://112.50.243.8/PLTV/88888888/224/3221226781/1.m3u8#http://112.5.223.36/ott.fj.chinamobile.com/PLTV/88888888/224/3221226781/1.m3u8
江西卫视超清,http://[2409:8087:3400:20:1000::137]/ott.fj.chinamobile.com/PLTV/88888888/224/3221225834/1.m3u8#http://39.135.38.165:6610/000000001000/1000000001000013731/1.m3u8?#http://117.169.120.98:8080/ysten-businessmobile/live/HD-8000k-1080P-jiangxistv/1.m3u8#http://39.135.17.182:6610/PLTV/88888888/224/3221225710/2/index.m3u8#http://huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225914/3.m3u8#http://112.50.243.8/PLTV/88888888/224/3221225868/1.m3u8#http://117.148.187.13/PLTV/88888888/224/3221226557/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226557/index.m3u8#http://39.135.15.210:6610/PLTV/88888888/224/3221225710/2/index.m3u8#http://39.135.32.39:6610/000000001000/1000000001000013731/index.m3u8?#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228293/42329843.smil/index.m3u8?fmt=ts2hls#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/8888888/224/3221226243/1.m3u8#http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226243/index.m3u8

贵州卫视超清,http://39.135.17.182:6610/PLTV/88888888/224/3221225776/2/index.m3u8#http://39.135.15.210:6610/PLTV/88888888/224/3221225703/2/index.m3u8#http://39.135.15.210:6610/PLTV/88888888/224/3221225771/2/index.m3u8#http://39.135.15.70:6610/PLTV/88888888/224/3221225776/1/index.m3u8?fmt=ts2hls
吉林卫视超清,http://39.135.17.183:6610/PLTV/88888888/224/3221225753/1/1000.m3u8#http://39.135.15.70:6610/PLTV/88888888/224/3221225753/1/index.m3u8?fmt=ts2hls
甘肃卫视超清,http://117.156.28.86/270000001111/1110000072/index.m3u8
云南卫视超清,http://39.130.206.132:6410/gitv_live/G_YUNNAN-HD/G_YUNNAN-HD.m3u8#http://hwapi.yunshicloud.com/8xughf/e0bx15.m3u8
青海卫视超清,http://live.gemgdtv.com/channel3/sd/live.m3u8
广东体育,https://116.77.72.195/streams/d/gdty/playlist.m3u8
冬奥纪实超清,http://[2409:8087:3400:20:1000::137]/ott.fj.chinamobile.com/PLTV/88888888/224/3221225944/1.m3u8#http://39.134.67.144/PLTV/88888888/224/3221225693/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225729/index.m3u8#http://39.134.59.91/PLTV/88888888/224/3221226472/index.m3u8#http://39.135.17.182:6610/PLTV/88888888/224/3221225768/2/index.m3u8#http://117.169.124.14:6610/ysten-businessmobile/live/HD-8000k-1080P-beijingjishi/1.m3u8
上海纪实超清,http://39.134.67.144/PLTV/88888888/224/3221225694/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225738/index.m3u8#http://39.135.17.182:6610/PLTV/88888888/224/3221225767/2/index.m3u8#http://39.135.32.39:6610/000000001000/1000000001000016545/index.m3u8?#http://111.48.37.20:6060/bestv/00000008000000000001000000000902/index.m3u8
金鹰纪实超清,http://39.135.15.210:6610/PLTV/88888888/224/3221225671/2/index.m3u8#http://39.134.59.91/PLTV/88888888/224/3221226459/index.m3u8
全纪实,http://111.20.106.28:6610/bestv/2/ch00000090990000001122/index.m3u8?&virtualDomain=bestv.live_hls.zte.com
上海新闻综合,http://117.156.28.21/PLTV/88888888/224/3221225683/index.m3u8#http://111.20.109.68:6610/bestv/2/ch00000090990000001082/2300001/index.m3u8?&virtualDomain=bestv.live_hls.zte.com
东方影视,http://111.20.109.68:6610/bestv/2/ch00000090990000001087/2300001/index.m3u8?&virtualDomain=bestv.live_hls.zte.com
上海第一财经,http://player.ioioz.com/18/tv.php?tv=shydbst&id=dycjhd#http://111.48.37.20:6060/bestv/00000008000000000001000000000903/index.m3u8
上海艺术人文,http://huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225976/3.m3u8
上海都市频道,http://117.156.28.21/PLTV/88888888/224/3221225661/index.m3u8#http://player.ioioz.com/18/tv.php?tv=shydbst&id=shylhd#http://111.48.37.20:6060/bestv/00000008000000000001000000000906/index.m3u8
上海外语ICS,http://117.156.28.21/PLTV/88888888/224/3221225639/index.m3u8#http://player.ioioz.com/18/tv.php?tv=shydbst&id=shwyhd#http://111.48.37.20:6060/bestv/00000008000000000001000000000901/index.m3u8
东方影视HD,http://117.156.28.21/PLTV/88888888/224/3221225654/index.m3u8#http://player.ioioz.com/18/tv.php?tv=shydbst&id=shdsjhd
五星体育HD,http://117.156.28.21/PLTV/88888888/224/3221225603/index.m3u8#http://player.ioioz.com/18/tv.php?tv=shydbst&id=wxtyhd
生活时尚HD,http://player.ioioz.com/18/tv.php?tv=shydbst&id=shsshd
湖南都市FHD,http://39.134.243.11:6610/180000001001/00000001000000000007000000001249/index.m3u8?
湖南公共FHD,http://39.134.243.11:6610/180000001001/00000001000000000008000000047425/index.m3u8?
湖南经视FHD,http://39.134.243.11:6610/180000001001/00000001000000000002000000113182/index.m3u8?
湖南电影FHD,http://39.134.243.11:6610/180000001001/00000001000000000007000000001246/index.m3u8?
湖南电视剧FHD,http://39.134.243.11:6610/180000001001/00000001000000000007000000001245/index.m3u8?
湖南娱乐FHD,http://39.134.243.11:6610/180000001001/00000001000000000007000000001248/index.m3u8?
湖南国际FHD,http://39.134.243.11:6610/180000001001/00000001000000000008000000047426/index.m3u8?
湖南时尚FHD,http://39.134.243.11:6610/180000001001/00000001000000000008000000047428/index.m3u8?
长沙新闻FHD,http://39.134.243.11:6610/180000001001/00000001000000000008000000047429/index.m3u8?
长沙政法FHD,http://39.134.243.11:6610/180000001001/00000001000000000008000000047430/index.m3u8?
金鹰卡通FHD,http://39.134.243.11:6610/180000001001/00000001000000000007000000001247/index.m3u8?
云南娱乐HD,http://39.130.206.132:6410/gitv_live/G_YNTV-3-HD/G_YNTV-3-HD.m3u8
云南生活资讯HD,http://39.130.206.132:6410/gitv_live/G_YNTV-4-HD/G_YNTV-4-HD.m3u8
云南影视HD,http://39.130.206.132:6410/gitv_live/G_YNTV-5-HD/G_YNTV-5-HD.m3u8
云南公共HD,http://39.130.206.132:6410/gitv_live/G_YNTV-6-HD/G_YNTV-6-HD.m3u8
云南都市,http://39.130.206.132:6410/gitv_live/G_YNTV-2/G_YNTV-2.m3u8
厦门1FHD,http://112.50.243.8/PLTV/88888888/224/3221226814/1.m3u8
厦门2FHD,http://112.50.243.8/PLTV/88888888/224/3221226777/1.m3u8
厦门3FHD,http://112.50.243.8/PLTV/88888888/224/3221226760/1.m3u8
厦门4FHD,http://112.50.243.8/PLTV/88888888/224/3221226764/1.m3u8
徐州1台,http://223.110.245.165/ott.js.chinamobile.com/PLTV/3/224/3221225945/index.m3u8
徐州2台,http://223.110.245.165/ott.js.chinamobile.com/PLTV/3/224/3221225947/index.m3u8
徐州3台,http://223.110.245.150/ott.js.chinamobile.com/PLTV/3/224/3221225949/index.m3u8
徐州4台,http://223.110.245.172/ott.js.chinamobile.com/PLTV/3/224/3221225951/index.m3u8
甘肃文化影视FHD,http://117.156.28.21/PLTV/88888888/224/3221225917/index.m3u8#http://117.156.28.86/270000001111/1110000067/index.m3u8
甘肃公共FHD,http://117.156.28.21/PLTV/88888888/224/3221225919/index.m3u8#http://117.156.28.86/270000001111/1110000069/index.m3u8
甘肃都市FHD,http://117.156.28.21/PLTV/88888888/224/3221225974/index.m3u8#http://117.156.28.86/270000001111/1110000068/index.m3u8
甘肃经济FHD,http://117.156.28.21/PLTV/88888888/224/3221225920/index.m3u8#http://117.156.28.86/270000001111/1110000070/index.m3u8
甘肃少儿FHD,http://117.156.28.21/PLTV/88888888/224/3221225921/index.m3u8#http://117.156.28.86/270000001111/1110000071/index.m3u8
